Name,Profit,Buy Price,Sell Price,Demand,Supply,Margin,Level,Rarity,Item Type
Sentinel's Privateer Shoulders of Mercy,1155.8,447,1888,77,47,258.56823266219,80,3,0
Sentinel's Cabalist Hood,6462.3,2034,9998,183,13,317.71386430678,80,2,0
Sentinel's Privateer Shoulders,991.3,280,1498,170,57,354.03571428571,80,2,0
Sentinel's Banded Helm of the Grove,7423.6,5321,14996,143,14,139.5151287352,80,4,0
Sentinel's Conjurer Gloves of the Eagle,11158,8390,23000,102,8,132.99165673421,80,4,0
Sentinel's Rogue Coat of the Grove,30214.3,8117,45098,22,12,372.23481581865,80,4,0
Sentinel's Rogue Pants of Hoelbrak,5208.2,3351,10072,24,10,155.42226201134,80,4,0
Sentinel's Rogue Pauldrons of the Traveler,3980.75,4428,9895,30,18,89.899503161698,80,4,0
Sentinel's Conjurer Mask of the Lich,89821.8,130520,259228,199,8,68.81841863316,80,5,0
Sentinel's Conjurer Mantle of Balthazar,48155.95,181246,269887,310,14,26.569386358871,80,5,0
Sentinel's Rogue Coat of the Grove,104593.2,150398,299992,324,7,69.544275854732,80,5,0
Sentinel's Rogue Gloves of Hoelbrak,54734.9,200241,299974,192,19,27.334511913145,80,5,0
Sentinel's Marauder Helm of Hoelbrak,117637.7,120073,279662,327,18,97.97181714457,80,5,0
Sentinel's Iron Axe of Debility,1466.8,527,2348,131,73,278.33017077799,80,3,18
Sentinel's Iron Axe of Smoldering,18205.05,20037,44993,45,14,90.857164246145,80,4,18
Sentinel's Iron Mace of Battle,34464.45,25116,70097,38,14,137.22109412327,80,4,18
Sentinel's Iron Shield of Ogre Slaying,12012.35,5046,20071,42,12,238.05687673405,80,4,18
Sentinel's Soft Wood Short Bow of Peril,32427.15,10070,49999,115,16,322.01737835154,80,4,18
Sentinel's Soft Wood Staff of Accuracy,30803,11610,49900,209,8,265.31438415159,80,4,18
Sentinel's Iron Sword of the Hydromancer,13991.55,20026,40023,122,20,69.8669230001,80,4,18
Sentinel's Soft Wood Torch of Restoration,4521.15,3806,9799,50,14,118.79006831319,80,4,18
Sentinel's Iron Axe of Smoldering,50732.15,170265,259999,392,11,29.795994479194,80,5,18
Sentinel's Soft Wood Longbow of Perception,81028.1,70020,177706,521,7,115.72136532419,80,5,18
Sentinel's Soft Wood Short Bow of Peril,51364,70524,143400,253,10,72.831943735466,80,5,18
Pile of Fused Metal Scrap,2462.9,1865,5094,839,25,132.05898123324,0,4,16
Jagged Fused Metal Scrap,1285.65,2001,3869,1649,70,64.250374812594,0,4,16
Fused Metal Scrap,13800.3,5321,22498,1608,49,259.35538432625,0,4,16
Deep Glacial Sky Dye,187432.8,960038,1349968,163,68,19.523477195694,0,4,3
Flame Dye,183910,360003,639900,175,99,51.085685397066,0,4,3
Pyre Dye,119998.85,900000,1200001,4338,64,13.333205555556,0,4,3
Charred Dye,50995.3,450501,589998,174,122,11.319686304803,0,4,3
Fused Greatsword Skin,499826.15,2900001,3999799,105,12,17.235378539525,0,4,3
Fused Dagger Skin,641245.4,2910107,4178064,118,11,22.035114172778,0,4,3
Fused Axe Skin,619897,2610101,3800000,177,12,23.749923853521,0,4,3
Fused Staff Skin,827396,2530102,3950000,218,6,32.702080785676,0,4,3
Fused Focus Skin,649995.15,2750002,3999999,87,6,23.636170082785,0,4,3
Fused Short Bow Skin,552994.45,3000001,4179997,158,11,18.433142188953,0,4,3
Fused Longbow Skin,608325.05,2650006,3833333,132,6,22.955610289184,0,4,3
Super Shield Skin,93852.15,263502,420419,135,91,35.617243891887,0,4,3
Super Staff Skin,49929.15,400313,529699,1712,55,12.472527747038,0,4,3
Guild Ballista Blueprints,2303.9,6563,10434,521,245,35.104373000152,0,1,3
Mini Molten Firestorm,86313.15,780004,1019199,11822,46,11.065731714196,0,5,11
Infinite Molten Berserker Tonic,62241.15,320001,449699,50,37,19.450298592817,0,5,7
Recipe: Infinite Molten Berserker Tonic,10972.75,31334,49775,84,80,35.018669815536,0,5,3
Decorative Molten Jetpack,969993.15,6000004,8199999,1701,10,16.166541722306,0,4,3
Mini Southsun Faren,12735.8,85002,114988,498,108,14.982941577845,0,2,11
Mini Southsun Kasmeer,75075.4,330002,476564,353,61,22.749983333434,0,2,11
Sclerite Axe Skin,245161,1000002,1464900,42,9,24.516050967898,0,4,3
Sclerite Dagger Skin,462414.65,980007,1696969,52,15,47.184831332837,0,4,3
Sclerite Greatsword Skin,234288,1030000,1487400,123,10,22.74640776699,0,4,3
Sclerite Hammer Skin,237204.75,1000015,1455555,69,8,23.720119198212,0,4,3
Sclerite Longbow Skin,494278.15,660002,1357979,57,11,74.890401847267,0,4,3
Sclerite Mace Skin,456111.5,900002,1595430,64,13,50.678942935682,0,4,3
Sclerite Pistol Skin,262497,800001,1250000,68,14,32.812083984895,0,4,3
Sclerite Rifle Skin,735512.85,800011,1806501,43,6,91.937842104671,0,4,3
Sclerite Shield Skin,353908,870005,1439900,44,14,40.678846673295,0,4,3
Sclerite Short Bow Skin,630780.15,600000,1447979,36,16,105.130025,0,4,3
Sclerite Staff Skin,461499.55,1060001,1790003,48,11,43.53765232297,0,4,3
Sclerite Sword Skin,187496,960002,1350000,121,12,19.530792644182,0,4,3
Sclerite Torch Skin,447812.15,800002,1468019,56,10,55.976378809053,0,4,3
Sclerite Warhorn Skin,256610.1,910001,1372486,3889,10,28.198881100131,0,4,3
Mini Reef Rider,1103.3,1953,3598,21175,2099,56.492575524834,0,5,11
Jorbreaker,7391.45,20229,32497,3900,210,36.538879825992,0,5,16
Dragon's Jade Reaver Skin,127992.15,450005,679999,51,17,28.442383973511,0,4,3
Dragon's Jade Aspect Skin,211108.3,450001,777778,35,18,46.912851304775,0,4,3
Dragon's Jade Avenger Skin,144990.15,450007,699999,43,21,32.219532140611,0,4,3
Dragon's Jade Warhammer Skin,237291,400207,750000,46,29,59.292066355661,0,4,3
Dragon's Jade Cudgel Skin,377126.25,260801,750505,36,20,144.60306900664,0,4,3
Dragon's Jade Flintlock Skin,145346.65,476621,731729,37,13,30.495225766385,0,4,3
Dragon's Jade Blunderbuss Skin,191737.5,450002,754990,47,17,42.608143963805,0,4,3
Dragon's Jade Truncheon Skin,178904.2,420014,704612,40,10,42.594818267962,0,4,3
Dragon's Jade Needler Skin,252979,410019,780000,49,10,61.699335884435,0,4,3
Dragon's Jade Quarterstaff Skin,156725.15,451056,715039,54,15,34.746273190025,0,4,3
Dragon's Jade Lacerator Skin,92152,490011,684900,45,15,18.8061084343,0,4,3
Dragon's Jade Flame Skin,152484,400014,650000,35,16,38.119665811697,0,4,3
Dragon's Jade Harbinger Skin,279304.45,315606,699897,34,13,88.497826403807,0,4,3
Mini Holographic Risen Knight,1037.7,4402,6402,2488,1905,23.573375738301,0,3,11
Mini Helmed Moa Racer,44066.6,210503,299496,321,61,20.933953435343,0,5,11
Recipe: Potent Superior Sharpening Stone,106396.1,650005,889886,35,32,16.368504857655,0,4,3
Recipe: Infinite Aetherized Tonic,74893,111255,219000,183,30,67.316525099996,0,5,3
Monocle,967392.4,1200704,2550704,39,24,80.568766323757,80,5,0
Wind Catcher Skin,180829.2,910001,1283332,225,32,19.871318822727,0,4,3
Sun Catcher Skin,74702.75,350104,499775,123,34,21.337302630076,0,4,3
Lightning Catcher Skin,58002.7,488802,643302,312,39,11.866297601074,0,4,3
Zephyr Rucksack Skin,94724.15,670103,899799,244,57,14.13575972649,0,4,3
Ellen Kiel Representation Button,2577.25,10022,14825,7132,693,25.715924965077,0,4,7
Evon Gnashblade Representation Button,1811.4,5415,8504,1098,216,33.451523545706,0,4,7
Aetherized Dagger Skin,949988,1600010,3000000,566,6,59.373878913257,0,4,3
Aetherized Greatsword Skin,864895,1600103,2900000,72,8,54.052457873024,0,4,3
Aetherized Pistol Skin,434995,2200003,3100000,89,14,19.772473037537,0,4,3
Aetherized Rifle Skin,898335.75,1830005,3209815,67,6,49.089251122265,0,4,3
Aetherized Sword Skin,912773.3,1637223,2999998,46,10,55.751311824962,0,4,3
Tiny Watchwork Box,1078.9,614,1994,1229,398,175.71661237785,0,1,4
Elaborate Watchwork Box,2579.35,11844,16971,2668,761,21.777693346842,0,1,4
Mini Twisted Horror,2351.4,7408,11484,285,181,31.741360691145,0,3,11
Mini Twisted Reaver,1254,1753,3540,298,233,71.534512264689,0,2,11
Mini Enraged Twisted Nightmare,52006.3,125555,208898,673,77,41.421130181992,0,5,11
Mini Twisted Nightmare,12539.75,20604,38995,383,181,60.860755193166,0,4,11
Mini Ice Imp,1607.7,3713,6262,289,206,43.299218960409,0,3,11
Mini Twisted Mender,1533.35,2605,4871,390,143,58.861804222649,0,2,11
Chiroptophobia Greatsword Skin,110051.8,960001,1258888,176,36,11.463717225295,0,4,3
Araneae Longbow Skin,233995,990003,1440000,82,13,23.635786962262,0,4,3
Dead Stop Shield Skin,71396,430102,590000,18113,61,16.599783307215,0,4,3
Bloody Prince Staff Skin,204632.6,1352001,1831336,408,19,15.135536142355,0,4,3
Zodiac Dagger Skin,935984,1920014,3360000,87,7,48.748811206585,0,4,3
Zodiac Greatsword Skin,994897,1300101,2700000,93,9,76.524593089306,0,4,3
Zodiac Longbow Skin,546996,1901002,2880000,77,6,28.774088612216,0,4,3
Lovestruck Anlace Skin,72621.3,380000,532498,102,44,19.110868421053,0,4,3
Lovestruck Focus Skin,149265.7,620001,905022,120,27,24.075074072461,0,4,3
Lovestruck Greatsword Skin,59622.35,350102,482031,54669,102,17.029994116,0,4,3
Lovestruck Longbow Skin,63184.5,450001,603750,106,26,14.040968797847,0,4,3
Lovestruck Mace Skin,167871,510002,797500,86,10,32.915753271556,0,4,3
Lovestruck Pistol Skin,115987.2,521504,749992,76,26,22.240903233724,0,4,3
Lovestruck Scepter Skin,203395.3,400101,709998,447,22,50.8359889128,0,4,3
Lovestruck Short Bow Skin,182497,540001,850000,89,45,33.795678156152,0,4,3
Lovestruck Flame Skin,63869.45,480211,640097,215,25,13.300288831368,0,4,3
Lovestruck Call Skin,99979.3,580017,799998,87,20,17.237305113471,0,4,3
Minor Sigil of Bursting,1706.15,4292,7059,185,99,39.751863932898,0,3,17
Minor Sigil of Renewal,4662.15,6300,12899,329,37,74.002380952381,0,3,17
Major Sigil of Renewal,3933.05,17224,24893,141,73,22.834707385044,39,4,17
Major Rune of Exuberance,3615.7,16002,23082,193,86,22.595300587427,60,4,17
Minor Rune of Exuberance,3171.15,4476,8999,177,43,70.847855227882,60,3,17
Major Rune of Tormenting,5203.15,15619,24499,205,51,33.312952173635,60,4,17
Major Rune of Perplexity,4441.95,12545,19987,244,29,35.408130729374,60,4,17
Knowledge is Power,4974.5,15925,24590,162,91,31.23704866562,80,5,18
King's Remembrance,3282,17507,24460,104,97,18.746786999486,80,5,18
Entropy,10248.35,95397,124291,721,341,10.742843066344,80,5,18
Genesis,58805.75,400103,539895,230,213,14.69765285439,80,5,18
Stardust,7517.8,18106,30148,301,149,41.52104274826,80,5,18
Beacon of Light,10282,71401,96100,90,89,14.400358538396,80,5,18
Arthropoda,72871,265002,397500,110,43,27.498283031826,80,5,18
Song of the Temptress,2858,16605,22900,154,96,17.211683227943,80,5,18
Twin Talons,8197,28266,42900,205,74,28.9995047053,80,5,18
Twisted Watchwork Portal Device,2572,3801,7500,1055,458,67.666403578006,0,5,3
Bit of Twisted Watchwork Scrap,15429.75,10064,29995,193,18,153.31627583466,0,4,16
Jagged Twisted Watchwork Scrap,796.85,902,2001,3240,106,88.342572062084,0,4,16
Salvageable Twisted Watchwork Scrap,645,1427,2440,3826,791,45.199719691661,0,4,16
Errol's Coat,5755.65,41000,55009,76,30,14.038170731707,80,5,0
Box of Assassin's Draconic Armor,79788.15,170959,294999,57,10,46.670926947397,0,5,4
Assassin's Gladiator Pauldrons,3804.55,3149,8183,27,26,120.81771991108,80,4,0
Assassin's Draconic Pauldrons,2829,11619,17000,165,124,24.348050606765,80,5,0
Assassin's Gladiator Legplates,5438.15,3059,9999,47,18,177.77541680288,80,4,0
Assassin's Draconic Boots,2742.05,7790,12393,160,152,35.199614890886,80,5,0
Assassin's Draconic Gauntlets,2949.15,14048,19999,129,87,20.993379840547,80,5,0
Assassin's Draconic Coat,3698.7,14066,20902,156,101,26.295322053178,80,5,0
Assassin's Masquerade Mantle,4544.3,3102,8998,34,16,146.49580915538,80,4,0
Assassin's Feathered Boots,613.8,309,1088,539,65,198.64077669903,80,3,0
Assassin's Exalted Coat,9132.45,15649,29157,40,37,58.358042047415,80,5,0
Assassin's Feathered Vestments,1319.05,611,2273,917,140,215.88379705401,80,3,0
Assassin's Feathered Headpiece,518.8,234,888,574,79,221.7094017094,80,3,0
Assassin's Feathered Pants,1344.9,1674,3554,587,128,80.340501792115,80,3,0
Assassin's Masquerade Leggings,3757.5,4698,9950,30,29,79.980842911877,80,4,0
Assassin's Exalted Gloves,5289.65,23038,33329,84,45,22.960543449952,80,5,0
Assassin's Emblazoned Pants,12823.75,34005,55095,43,13,37.711365975592,80,5,0
Assassin's Noble Boots,6480.15,3037,11199,36,9,213.3733947975,80,4,0
Assassin's Noble Mask,5314.6,2925,9696,21,11,181.69572649573,80,4,0
Elonian Helmet Padding,36238.15,240009,324999,21,16,15.098662966805,0,1,5
Damask Coat Panel,53534,470149,616100,25,18,11.386602970548,0,1,5
Damask Epaulet Padding,34981.1,220022,300006,27,24,15.898910108989,0,1,5
Opal Mithril Ring,4420.35,5039,11131,93,63,87.722762452868,80,4,15
Opal Mithril Earring,631.3,215,998,2597,197,293.62790697674,80,3,15
Lucky White Rabbit's Foot,55736.75,55097,130395,71,7,101.16113400004,80,4,15
Assassin's Primordus Dagger,85142.65,152727,279849,19,7,55.748263240946,80,5,18
Assassin's Primordus Focus,92887,111111,240000,14,7,83.598383598384,80,5,18
Assassin's Primordus Greatsword,41184.75,235399,325395,14,12,17.495720032795,80,5,18
Assassin's Primordus Maul,139249.3,191397,388998,11,9,72.754170650533,80,5,18
Assassin's Primordus Longbow,113721.95,187777,354707,15,14,60.562236056599,80,5,18
Assassin's Primordus Mace,129187.1,111111,282706,19,7,116.26850626851,80,5,18
Assassin's Primordus Pistol,83478.55,137777,260303,19,11,60.589612199424,80,5,18
Assassin's Primordus Short Bow,113058.5,201397,369950,15,7,56.137132132058,80,5,18
Assassin's Primordus Staff,105998,200000,360000,35,6,52.999,80,5,18
Rabid Pearl Quarterstaff,4397,38101,50000,118,22,11.540379517598,80,5,18
Dire Pearl Quarterstaff,6381.9,39426,53894,106,24,16.187033936996,80,5,18
Magi's Pearl Quarterstaff,16334.3,38912,64998,144,38,41.9775390625,80,5,18
Soldier's Pearl Quarterstaff,7157,41716,57500,108,64,17.156486719724,80,5,18
Settler's Pearl Quarterstaff,9832.15,33600,51099,127,43,29.262351190476,80,5,18
Cavalier's Pearl Quarterstaff,8889,38114,55300,109,86,23.322138846618,80,5,18
Shaman's Pearl Quarterstaff,11032.35,33617,52531,131,11,32.817770770741,80,5,18
Rabid Pearl Trident,1720.7,15704,20502,44,42,10.957080998472,80,5,18
Dire Pearl Trident,6633,14615,25000,309,30,45.384878549436,80,5,18
Soldier's Pearl Rod,11087.6,20000,36576,77,27,55.438,80,5,18
Cavalier's Pearl Rod,6328.15,19084,29899,48,21,33.159452944875,80,5,18
Dire Pearl Conch,9465.6,15604,29496,35,24,60.661368879774,80,5,18
Magi's Pearl Conch,3569,15979,23000,304,58,22.335565429626,80,5,18
Settler's Pearl Conch,4021.8,15108,22508,64,55,26.620333598094,80,5,18
Cavalier's Pearl Conch,3960.6,20684,28996,39,33,19.148133823245,80,5,18
Shaman's Pearl Conch,2812.1,15806,21906,52,49,17.791345058838,80,5,18
Assassin's Pearl Quarterstaff,8481,34442,50500,105,12,24.624005574589,80,5,18
Assassin's Krait Trident,957.6,2811,4436,137,36,34.066168623266,80,4,18
Assassin's Krait Wand,1870.3,2903,5618,119,46,64.426455390975,80,4,18
Assassin's Pearl Conch,11603.3,26269,44558,51,30,44.171076173436,80,5,18
Rabid Pearl Needler,6784.6,20410,31996,42,15,33.241548260657,80,5,18
Dire Pearl Needler,9073.6,18121,31996,67,30,50.072291816125,80,5,18
Magi's Pearl Needler,7726.45,17820,30057,74,25,43.358305274972,80,5,18
Soldier's Pearl Needler,7363.6,18131,29996,60,31,40.613314213226,80,5,18
Settler's Pearl Needler,5700,19016,29080,53,30,29.974758098443,80,5,18
Cavalier's Pearl Needler,11260.75,16715,32915,72,29,67.369129524379,80,5,18
Shaman's Pearl Needler,2445.6,15824,21496,72,47,15.455005055612,80,5,18
Cavalier's Pearl Siren,9510.35,22780,37991,48,42,41.748683055312,80,5,18
Dire Pearl Brazier,4444.6,14930,22796,36,22,29.769591426658,80,5,18
Magi's Pearl Brazier,2957.45,16078,22397,36,23,18.394389849484,80,5,18
Soldier's Pearl Brazier,4514,15969,24100,32,27,28.267267831423,80,5,18
Settler's Pearl Brazier,5609.7,15776,25162,43,21,35.558443204868,80,5,18
Cavalier's Pearl Brazier,6893.3,14183,24798,53,49,48.602552351407,80,5,18
Settler's Pearl Stinger,8579.3,16832,29898,79,24,50.970175855513,80,5,18
Cavalier's Pearl Stinger,22092.35,18698,47991,55,18,118.15354583378,80,5,18
Rabid Pearl Handcannon,7554.15,30268,44499,86,50,24.957545923087,80,5,18
Magi's Pearl Handcannon,3994,30004,40000,48,17,13.311558458872,80,5,18
Soldier's Pearl Handcannon,14524,19474,40000,54,19,74.581493273082,80,5,18
Settler's Pearl Handcannon,10839,16784,32500,42,13,64.579361296473,80,5,18
Cavalier's Pearl Handcannon,4795.6,38549,50996,29,21,12.440270824146,80,5,18
Shaman's Pearl Handcannon,11646.6,18778,35796,52,8,62.022579614442,80,5,18
Rabid Pearl Blunderbuss,7736,16912,29000,55,27,45.742667928098,80,5,18
Dire Pearl Blunderbuss,5297,16716,25900,42,16,31.688202919359,80,5,18
Settler's Pearl Blunderbuss,6982.2,17234,28492,65,33,40.514100034815,80,5,18
Shaman's Pearl Blunderbuss,7068,15030,26000,69,55,47.025948103792,80,5,18
Rabid Pearl Speargun,22415.9,13600,42374,42,11,164.82279411765,80,5,18
Dire Pearl Speargun,8965.95,16521,29987,30,22,54.270019974578,80,5,18
Magi's Pearl Speargun,2966.45,17004,23497,23,15,17.445601035051,80,5,18
Settler's Pearl Speargun,3145.5,16802,23470,284,23,18.720985596953,80,5,18
Cavalier's Pearl Speargun,15340.65,26298,48989,44,20,58.333903718914,80,5,18
Shaman's Pearl Speargun,6106.2,17005,27192,45,9,35.908262275801,80,5,18
Assassin's Pearl Needler,8310.25,17821,30745,79,45,46.631782728242,80,5,18
Assassin's Krait Short Bow,3228,3128,7480,27,16,103.19693094629,80,4,18
Assassin's Pearl Siren,7235.45,18073,29777,59,43,40.034581973109,80,5,18
Assassin's Krait Brazier,2291,2637,5800,28,23,86.879029199848,80,4,18
Assassin's Pearl Brazier,3703.95,16173,23387,46,27,22.902058987201,80,5,18
Assassin's Pearl Stinger,12437.15,20710,38999,84,36,60.053838725254,80,5,18
Assassin's Krait Shooter,1536,3562,6000,139,85,43.121841661988,80,4,18
Assassin's Pearl Blunderbuss,6800.5,17924,29090,82,9,37.940749832627,80,5,18
Rabid Pearl Carver,4930,37568,50000,88,7,13.122870528109,80,5,18
Magi's Pearl Carver,11643.75,33468,53075,78,9,34.790695589817,80,5,18
Soldier's Pearl Carver,12125,30373,50000,86,38,39.920323971949,80,5,18
Settler's Pearl Carver,13161.5,29668,50390,92,10,44.362612916273,80,5,18
Shaman's Pearl Carver,18914,30469,58100,130,6,62.076208605468,80,5,18
Rabid Pearl Sabre,8530,30568,46000,69,20,27.904998691442,80,5,18
Dire Pearl Sabre,10993.3,40003,59998,86,22,27.481188910832,80,5,18
Soldier's Pearl Sabre,5214,37284,50000,62,33,13.98455101384,80,5,18
Settler's Pearl Sabre,3616.45,33354,43497,43,17,10.842627570906,80,5,18
Cavalier's Pearl Sabre,10050.9,43475,62974,44,24,23.118803910293,80,5,18
Shaman's Pearl Sabre,6363,30168,42980,65,18,21.091885441527,80,5,18
Rabid Pearl Bludgeoner,4176.75,16370,24175,53,43,25.51466096518,80,5,18
Dire Pearl Bludgeoner,4565.75,15981,24175,51,32,28.569864213754,80,5,18
Cavalier's Pearl Bludgeoner,3010.85,23372,31041,30,29,12.882295053911,80,5,18
Shaman's Pearl Bludgeoner,2715,15983,22000,46,25,16.986798473378,80,5,18
Rabid Pearl Shell,5263.75,15708,24675,31,26,33.509994907054,80,5,18
Magi's Pearl Shell,5171.3,14205,22798,57,38,36.404787046814,80,5,18
Cavalier's Pearl Shell,4499.35,18509,27071,66,47,24.308984818197,80,5,18
Magi's Pearl Reaver,6045.7,17329,27502,76,49,34.887760401639,80,5,18
Settler's Pearl Reaver,8806,16692,30000,83,43,52.755811167026,80,5,18
Cavalier's Pearl Reaver,4107.15,38475,50099,47,46,10.67485380117,80,5,18
Shaman's Pearl Reaver,7414.85,17098,28841,60,34,43.366768043046,80,5,18
Rabid Pearl Broadsword,5436,37300,50280,129,76,14.573726541555,80,5,18
Dire Pearl Broadsword,8423.2,36703,53092,135,20,22.94962264665,80,5,18
Magi's Pearl Broadsword,6448.75,37303,51475,192,54,17.287483580409,80,5,18
Settler's Pearl Broadsword,4814.25,38606,51085,131,34,12.470211884163,80,5,18
Cavalier's Pearl Broadsword,5013.3,41733,54998,101,35,12.012795629358,80,5,18
Shaman's Pearl Broadsword,4170,38328,50000,90,40,10.879774577332,80,5,18
Magi's Pearl Crusher,5783.45,38888,52557,33,9,14.872068504423,80,5,18
Shaman's Pearl Crusher,9972.15,21900,37499,59,49,45.534931506849,80,5,18
Dire Pearl Impaler,5042,15356,24000,46,10,32.834071372753,80,5,18
Magi's Pearl Impaler,11119.05,17212,33333,47,46,64.600569370207,80,5,18
Cavalier's Pearl Impaler,13098,29400,50000,42,15,44.551020408163,80,5,18
Assassin's Pearl Carver,5673,37080,50300,261,140,15.299352750809,80,5,18
Assassin's Mithril Sword,968.75,300,1495,543,168,322.91666666667,80,3,18
Assassin's Krait Morning Star,2459.3,2637,5998,59,53,93.261281759575,80,4,18
Assassin's Pearl Reaver,14593.75,27968,50075,90,37,52.180170194508,80,5,18
Assassin's Krait Warhammer,792.35,3771,5371,138,45,21.011667992575,80,4,18
Assassin's Pearl Crusher,10433.3,23563,39998,85,55,44.278317701481,80,5,18
Arctic Ring,718.95,6527,8527,377,37,11.015014554926,80,4,15
Sam,175866,181132,420000,152,7,97.092727955303,80,5,15
Super Mace Skin,234997,700001,1100000,49,19,33.570952041497,0,4,3
Super Focus Skin,743296.3,820700,1839998,43,11,90.56857560619,0,4,3
Super Torch Skin,154992.15,270005,499999,48,23,57.403436973389,0,4,3
Super Rifle Skin,230106.45,550002,917777,58,12,41.837384227694,0,4,3
Super Dagger Skin,358330.8,1000705,1598868,46,15,35.807835475989,0,4,3
Super Hammer Skin,185202,450001,747300,40,16,41.155908542425,0,4,3
Shaman's Orichalcum Imbued Inscription,2710,21598,28600,452,358,12.547458097972,80,5,5
Occam's Carrion Inscription,82235.2,300086,449792,43,13,27.403877555101,80,6,5
Theodosus' Cleric Inscription,105590.5,222686,386210,24,14,47.416766208922,80,6,5
Ebonmane's Apothecary Inscription,39811.7,300001,399782,44,9,13.270522431592,80,6,5
Zojja's Berserker Inscription,33645.05,280099,369113,155,39,12.011842241493,80,6,5
Stonecleaver's Valkyrie Inscription,74825.25,265585,400485,35,14,28.173748517424,80,6,5
Coalforge's Rampager Inscription,41427.15,230485,319899,52,13,17.973902857019,80,6,5
Beigarth's Knight Inscription,57712.15,260185,373999,38,31,22.181197993735,80,6,5
Tonn's Sentinel Inscription,57968.85,300101,421261,50,22,19.316446796245,80,6,5
Zintl Shaman Inscription,73134.95,181818,299947,31,14,40.224262724263,80,6,5
Angchu Cavalier Inscription,46330.55,276585,379903,38,20,16.750926478298,80,6,5
Grizzlemouth's Rabid Inscription,73827.15,239293,368379,68,14,30.852197933078,80,6,5
Hronk's Magi Inscription,30612.15,275385,359999,41,14,11.11612832943,80,6,5
Chorben's Soldier Inscription,47098,250400,350000,65,31,18.80910543131,80,6,5
Mathilde's Dire Inscription,59708.15,270089,387999,81,17,22.106842559305,80,6,5
Occam's Carrion Insignia,93637,310111,475000,32,13,30.194672230266,0,6,5
Tateos's Cleric Insignia,213916.15,330081,639999,43,10,64.807168543479,0,6,5
Beigarth's Knight Insignia,59586.75,395055,534875,39,29,15.083152978699,0,6,5
Angchu Cavalier Insignia,168912.3,290084,539998,93,23,58.228754429751,80,6,5
Ferratus's Rabid Insignia,50912.15,340085,459999,35,17,14.970419159916,80,6,5
Hronk's Magi Insignia,39563.15,381184,494999,37,25,10.379016433009,80,6,5
Leftpaw's Settler Insignia,237529.3,100002,397098,29,16,237.52454950901,80,6,5
Spiritwood Plank,2620.15,21517,28399,1149,997,12.177115768927,0,6,5
Super Hyperbeam Alpha,5947.5,22602,33590,46,35,26.314043005044,80,5,18
Bite of the Ebon Viper,9512.45,25418,41097,101,42,37.424069557007,80,5,18
Handheld Disaster,14737.25,25266,47065,65,22,58.328385973245,80,5,18
Drakevenom,4994,20504,30000,72,41,24.356223175966,80,5,18
Crystalline Blade,5875.8,49005,64568,59,44,11.990205081114,80,5,18
Coiler,32672.3,16199,57498,53,21,201.69331440212,80,5,18
Dire Orrian Axe of Rage,6317,20031,31000,22,13,31.536119015526,80,5,18
Dire Orrian Focus of Rage,15821.25,18997,40965,57,10,83.282886771596,80,5,18
Dire Orrian Longsword of Rage,9283.5,34107,51050,153,86,27.218752748703,80,5,18
Dire Orrian Smasher of Rage,7391.65,25713,38949,40,39,28.7467428927,80,5,18
Dire Orrian Spear of Rage,5045.75,17303,26295,21,11,29.16112812807,80,5,18
Dire Orrian Bow of Rage,20750,19198,47000,32,6,108.08417543494,80,5,18
Dire Orrian Pistol of Rage,17837.8,39066,66948,26,16,45.660676803358,80,5,18
Dire Orrian Short Bow of Rage,12884.15,15418,33299,36,19,83.565637566481,80,5,18
Dire Orrian Speargun of Rage,5241.15,17366,26599,25,14,30.180525164114,80,5,18
Dire Orrian Staff of Rage,6721,40027,55000,91,16,16.791165962975,80,5,18
Dire Orrian Sabre of Rage,9077.75,26769,42175,43,42,33.911427397363,80,5,18
Dire Orrian Torch of Rage,6107.75,13657,23255,54,44,44.72248663689,80,5,18
Dire Orrian Trident of Rage,7645.45,17510,29597,25,18,43.663335237007,80,5,18
Dire Orrian Longsword of Earth,777.5,283,1250,360,131,274.73498233216,80,3,18
Dire Orrian Scepter of Earth,523.55,140,783,521,145,373.96428571429,80,3,18
Dire Orrian Axe of Air,972.4,3126,4824,470,46,31.106845809341,80,4,18
Dire Orrian Dagger of Air,1798.3,4947,7938,607,455,36.351324034769,80,4,18
Dire Orrian Longsword of Air,776.15,5256,7099,763,362,14.766933028919,80,4,18
Dire Orrian Bow of Air,1226,3022,5000,468,199,40.569159497022,80,4,18
Dire Orrian Scepter of Air,1191.9,3051,4994,192,74,39.065880039331,80,4,18
Dire Orrian Short Bow of Air,1144.3,3034,4918,312,200,37.715886618326,80,4,18
Dire Orrian Sabre of Air,1154.5,4700,6890,432,374,24.563829787234,80,4,18
Dire Ceremonial Winged Axe of Rage,7043.65,15113,26069,58,50,46.606563885397,80,5,18
Dire Ceremonial Focus of Rage,12712,10236,27000,39,32,124.1891363814,80,5,18
Dire Ceremonial Scimitar of Rage,7580.3,35001,50098,129,68,21.657381217679,80,5,18
Dire Ceremonial Hammer of Rage,28285,22798,60100,34,26,124.06790069304,80,5,18
Dire Ceremonial Longbow of Rage,12970,20518,39400,41,8,63.212788770835,80,5,18
Dire Ceremonial Morning Star of Rage,63115.3,16781,93998,43,7,376.11167391693,80,5,18
Dire Ceremonial Pistol of Rage,18282,35266,63000,28,9,51.840299438553,80,5,18
