Name,Profit,Buy Price,Sell Price,Demand,Supply,Margin,Level,Rarity,Item Type
Scepter of the Highborn,1260.25,11305,14785,321,299,11.147722246793,80,5,18
Shiverstone,1221.5,11569,15050,282,201,10.558388797649,80,5,18
Cobalt,9514.75,31024,47695,538,291,30.668998194946,80,5,18
Anton's Boot Blade,10422,75426,101000,72,55,13.817516506245,80,5,18
Truth,1499,12592,16580,1279,487,11.904383735705,80,5,18
Arthropoda,46672.55,400003,525503,95,20,11.668049989625,80,5,18
Crustacea,34501.45,124444,186997,37,30,27.72447848028,80,5,18
Mecha Anchor,2348,20600,27000,404,117,11.398058252427,80,5,18
Song of the Temptress,1226.9,11516,14994,326,166,10.653872872525,80,5,18
Razah's Nightmare,7637.3,19134,31498,91,36,39.914811330616,80,5,18
Twisted Watchwork Portal Device,2714.75,5422,9575,1194,301,50.069162670601,0,5,3
Bit of Twisted Watchwork Scrap,3736.4,1161,5764,209,35,321.82601205857,0,4,16
Box of Assassin's Gladiator Armor,26553.3,20193,54998,67,8,131.49754865547,0,4,4
Box of Assassin's Draconic Armor,54606,200307,299900,58,20,27.261154128413,0,5,4
Assassin's Draconic Coat,3033,8865,14000,184,143,34.213197969543,80,5,0
Assassin's Gladiator Helm,1754,2885,5460,39,8,60.797227036395,80,4,0
Assassin's Masquerade Mantle,1117.8,3103,4968,35,32,36.023203351595,80,4,0
Assassin's Feathered Boots,589.35,302,1051,196,50,195.14900662252,80,3,0
Assassin's Feathered Pants,511.3,335,998,373,111,152.62686567164,80,3,0
Assassin's Noble Coat,5525.75,2883,9895,26,22,191.66666666667,80,4,0
Elonian Helmet Padding,61887,210111,320000,13,11,29.454431229207,0,1,5
Elonian Shoulderguard Padding,16339.85,140008,183941,13,9,11.670654534027,0,1,5
Elonian Trouser Padding,30176.4,131308,189984,12,10,22.981387272672,0,1,5
Damask Coat Panel,66486.3,520010,689998,21,13,12.785581046518,0,1,5
Damask Epaulet Padding,47266.65,250409,350209,19,9,18.875779225188,0,1,5
Damask Gloves Padding,57099.75,111109,197895,19,18,51.390751424277,0,1,5
Damask Pants Panel,76226.55,490333,666543,17,12,15.545873926495,0,1,5
Opal Mithril Ring of the Explorer,4259.6,3385,8996,133,115,125.83751846381,80,4,15
Opal Mithril Amulet of the Explorer,738.45,3507,4997,169,94,21.056458511548,80,4,15
Lucky White Rabbit's Foot of the Explorer,53549.3,20397,86998,72,8,262.53517674168,80,4,15
Assassin's Destroyer Dagger,56951.65,180102,278889,22,16,31.621886486547,80,5,18
Assassin's Destroyer Greatsword,189047.6,182397,436996,16,6,103.64622225146,80,5,18
Assassin's Destroyer Maul,119351,148397,315000,12,7,80.426828035607,80,5,18
Assassin's Destroyer Short Bow,128976,200397,387500,15,7,64.360244913846,80,5,18
Rabid Pearl Quarterstaff,5479,27669,39000,124,66,19.801944414327,80,5,18
Dire Pearl Quarterstaff,9695.1,24002,39646,116,45,40.392883926339,80,5,18
Magi's Pearl Quarterstaff,3273,24435,32600,96,60,13.394720687538,80,5,18
Settler's Pearl Quarterstaff,4910,22713,32500,139,48,21.617575837626,80,5,18
Cavalier's Pearl Quarterstaff,4253.7,35764,47082,100,26,11.893803825075,80,5,18
Shaman's Pearl Quarterstaff,4548.3,23073,32498,125,38,19.712651150696,80,5,18
Rabid Pearl Trident,3340.15,10002,15699,39,34,33.394821035793,80,5,18
Shaman's Pearl Trident,3494.25,9326,15085,72,69,37.467831867896,80,5,18
Rabid Pearl Conch,2195.9,10632,15094,46,37,20.653686982694,80,5,18
Dire Pearl Conch,3508.4,11011,17084,47,37,31.862682771774,80,5,18
Magi's Pearl Conch,2487.45,10887,15737,58,44,22.847891981262,80,5,18
Assassin's Pearl Quarterstaff,10303.55,24309,40723,119,7,42.38574190629,80,5,18
Assassin's Krait Wand,1421.8,2901,5088,52,40,49.010685970355,80,4,18
Assassin's Krait Star,681.05,2762,4053,73,40,24.657856625634,80,4,18
Rabid Pearl Needler,3235,13559,19760,47,29,23.858691643927,80,5,18
Dire Pearl Needler,3130.15,13238,19259,47,37,23.645188094878,80,5,18
Magi's Pearl Needler,6756.6,12278,22396,65,31,55.030135201173,80,5,18
Cavalier's Pearl Needler,1501.1,14924,19326,34,25,10.058295363173,80,5,18
Rabid Pearl Siren,6076,10922,20000,51,20,55.630836843069,80,5,18
Dire Pearl Siren,3406.65,11083,17049,54,33,30.737616168907,80,5,18
Magi's Pearl Siren,2966.75,10678,16055,74,55,27.783761003933,80,5,18
Soldier's Pearl Siren,10839,38289,57800,57,34,28.308391444018,80,5,18
Settler's Pearl Siren,1612.9,10773,14574,48,35,14.97168848046,80,5,18
Cavalier's Pearl Siren,7758.75,21475,34395,57,43,36.129220023283,80,5,18
Rabid Pearl Brazier,1328.8,12905,16748,77,39,10.296784192174,80,5,18
Dire Pearl Brazier,4747.2,11649,19292,49,38,40.751995879475,80,5,18
Magi's Pearl Brazier,4188.25,10502,17285,78,33,39.88049895258,80,5,18
Settler's Pearl Brazier,31541,10872,49900,24,9,290.11221486387,80,5,18
Rabid Pearl Stinger,11273.25,13906,29625,37,24,81.067524809435,80,5,18
Magi's Pearl Stinger,3831.35,12632,19371,56,48,30.330509816339,80,5,18
Settler's Pearl Stinger,5254.75,10838,18935,44,42,48.484498985053,80,5,18
Rabid Pearl Handcannon,17217.9,29270,54694,57,22,58.824393577041,80,5,18
Magi's Pearl Handcannon,6108.35,10610,19671,52,26,57.571630537229,80,5,18
Settler's Pearl Handcannon,5698,10450,19000,36,33,54.526315789474,80,5,18
Cavalier's Pearl Handcannon,5770.9,23972,34994,52,39,24.073502419489,80,5,18
Shaman's Pearl Handcannon,9901.25,10824,24385,72,16,91.474963045085,80,5,18
Magi's Pearl Blunderbuss,3292.9,11150,16994,58,42,29.532735426009,80,5,18
Settler's Pearl Blunderbuss,1499.25,12103,16005,42,35,12.38742460547,80,5,18
Cavalier's Pearl Blunderbuss,4775.45,22760,32397,50,16,20.981766256591,80,5,18
Rabid Quaggan Speargun,7861,13812,25500,33,26,56.914277439907,80,5,18
Dire Quaggan Speargun,23796.9,10111,39894,41,10,235.35654237959,80,5,18
Settler's Quaggan Speargun,4645.3,12181,19798,288,45,38.135621049175,80,5,18
Shaman's Quaggan Speargun,2688.75,10412,15415,43,22,25.823568958894,80,5,18
Assassin's Pearl Needler,7492.5,11605,22470,102,31,64.562688496338,80,5,18
Assassin's Krait Short Bow,3413.8,2915,7448,80,13,117.1114922813,80,4,18
Assassin's Pearl Siren,5031,10267,18000,74,29,49.001655790396,80,5,18
Assassin's Krait Brazier,921.95,2890,4487,48,36,31.901384083045,80,4,18
Assassin's Pearl Brazier,1735.1,11086,15086,49,39,15.651271874436,80,5,18
Assassin's Krait Recurve Bow,3634.05,2988,7793,84,40,121.62148594378,80,4,18
Assassin's Pearl Handcannon,8613.75,18835,32295,59,52,45.732678524024,80,5,18
Assassin's Krait Shooter,1453.15,3117,5379,170,86,46.620147577799,80,4,18
Rabid Pearl Carver,9590.05,22413,37653,84,24,42.787890956142,80,5,18
Magi's Pearl Carver,4347.15,24720,34199,74,11,17.585558252427,80,5,18
Soldier's Pearl Carver,9358,23790,39000,83,51,39.335855401429,80,5,18
Rabid Pearl Sabre,10433.5,24984,41670,80,34,41.760726865194,80,5,18
Dire Pearl Sabre,5719,22584,33300,49,12,25.3232376904,80,5,18
Magi's Pearl Sabre,4936.65,24037,34089,60,53,20.537712692932,80,5,18
Soldier's Pearl Sabre,5551.95,47866,62847,42,31,11.598942882213,80,5,18
Cavalier's Pearl Sabre,4289.85,35999,47401,41,40,11.916581016139,80,5,18
Shaman's Pearl Sabre,6521.15,22291,33899,71,38,29.254631914225,80,5,18
Rabid Pearl Bludgeoner,2509.4,10905,15784,64,58,23.01146263182,80,5,18
Dire Pearl Bludgeoner,10431.7,10818,25002,55,10,96.429099648734,80,5,18
Magi's Pearl Bludgeoner,2989.65,10514,15889,71,63,28.434943884345,80,5,18
Settler's Pearl Bludgeoner,3242.45,10013,15597,71,52,32.382402876261,80,5,18
Shaman's Pearl Bludgeoner,2822.55,10404,15563,58,37,27.129469434833,80,5,18
Rabid Pearl Shell,7151.45,10677,20977,64,29,66.979956916737,80,5,18
Settler's Pearl Shell,6619,10379,20000,68,26,63.773003179497,80,5,18
Shaman's Pearl Shell,4419.9,10006,16974,133,65,44.172496502099,80,5,18
Dire Pearl Reaver,1501.05,12703,16713,43,26,11.816500039361,80,5,18
Shaman's Pearl Reaver,3812,12931,19700,37,18,29.479545278787,80,5,18
Rabid Pearl Broadsword,14358.15,31114,53499,99,49,46.146911358231,80,5,18
Dire Pearl Broadsword,7970.5,28552,42970,156,17,27.915732698235,80,5,18
Magi's Pearl Broadsword,6161.15,29366,41799,208,72,20.980555744739,80,5,18
Soldier's Pearl Broadsword,5888.85,45025,59901,92,49,13.079067184897,80,5,18
Cavalier's Pearl Broadsword,3608,31155,40900,88,44,11.580805649173,80,5,18
Magi's Pearl Crusher,6183,16765,27000,56,39,36.880405606919,80,5,18
Dire Pearl Impaler,3811.9,10189,16474,54,53,37.411914810089,80,5,18
Assassin's Mithril Sword,520.1,146,786,307,198,356.23287671233,80,3,18
Assassin's Pearl Sabre,3846.3,24115,32898,110,34,15.949823761145,80,5,18
Assassin's Pearl Bludgeoner,3530.15,10866,16939,56,38,32.488036075833,80,5,18
Assassin's Krait Shell,985.15,3007,4699,45,33,32.76188892584,80,4,18
Assassin's Mithril Greatsword,561.4,205,904,475,85,273.85365853659,80,3,18
Assassin's Pearl Broadsword,9281.5,28618,44590,207,27,32.432385212104,80,5,18
Assassin's Krait Warhammer,1204.45,3092,5057,236,46,38.953751617076,80,4,18
Assassin's Pearl Crusher,6979.15,18518,29999,97,39,37.688465277028,80,5,18
Sam,16006.55,100359,136903,130,30,15.949292041571,80,5,15
Super Axe Skin,71409.45,311001,449897,27,15,22.961164112013,0,4,3
Super Focus Skin,64464.3,420032,569998,21,13,15.347473525827,0,4,3
Super Torch Skin,65283.25,180012,288585,21,18,36.266054485257,0,4,3
Super Hammer Skin,138927,405071,640000,17,11,34.296950411162,0,4,3
Occam's Carrion Inscription,75772.9,250484,383834,46,16,30.250594848374,80,6,5
Theodosus' Cleric Inscription,46013.15,276984,379999,22,6,16.612205037114,80,6,5
Ebonmane's Apothecary Inscription,98036.35,241784,399791,49,14,40.547079211197,80,6,5
Soros' Assassin Inscription,55289,258784,369500,54,18,21.364922097193,80,6,5
Zojja's Berserker Inscription,31369.95,300117,389987,162,25,10.452573496336,80,6,5
Stonecleaver's Valkyrie Inscription,118571.5,212884,389950,43,21,55.697703913869,80,6,5
Beigarth's Knight Inscription,62424.15,260488,379899,41,17,23.964309296398,80,6,5
Tonn's Sentinel Inscription,46714,301784,410000,51,21,15.479283195928,80,6,5
Zintl Shaman Inscription,74802.9,180190,299994,33,17,41.513347022587,80,6,5
Angchu Cavalier Inscription,33982.55,270284,357963,41,22,12.572904796436,80,6,5
Grizzlemouth's Rabid Inscription,81353.15,211384,344399,74,18,38.485954471483,80,6,5
Hronk's Magi Inscription,66778.8,201010,315048,41,14,33.221630764639,80,6,5
Chorben's Soldier Inscription,41514,281484,380000,64,33,14.748262778701,80,6,5
Leftpaw's Settler Inscription,44910.6,125084,199996,36,13,35.904352275271,80,6,5
Mathilde's Dire Inscription,61413.15,236084,349999,82,26,26.013262228698,80,6,5
Occam's Carrion Insignia,107416,360082,550000,40,7,29.830982942774,0,6,5
Tateos's Cleric Insignia,74714.45,401281,559997,40,7,18.618985199897,0,6,5
Saphir's Assassin Insignia,40238,380000,494400,44,20,10.588947368421,0,6,5
Forgemaster's Rampager Insignia,177161.75,321782,586995,53,7,55.056451262035,0,6,5
Beigarth's Knight Insignia,140499.4,400000,635884,52,11,35.12485,0,6,5
Ferratus's Rabid Insignia,50197,417301,550000,47,23,12.028967100486,80,6,5
Hronk's Magi Insignia,128958.9,334284,544994,46,16,38.577646552034,80,6,5
Leftpaw's Settler Insignia,116907.6,223087,399996,33,22,52.4044879352,80,6,5
Breath of Flame,9577.45,29008,45397,160,17,33.016581632653,80,5,18
Bite of the Ebon Viper,5094.3,17002,25998,109,65,29.962945535819,80,5,18
Drakevenom,1500.25,13428,17565,157,44,11.17254989574,80,5,18
Serpentsniper,6402,10511,19900,48,35,60.907620587955,80,5,18
Blaze of the Serpents,1496.65,11106,14829,119,60,13.476048982532,80,5,18
Coiler,4156.8,10111,16788,70,54,41.111660567699,80,5,18
Dire Orrian Axe of Rage,3332.35,13488,19791,51,37,24.706034994069,80,5,18
Dire Orrian Dagger of Rage,6969,21079,33000,91,51,33.06134067081,80,5,18
Dire Orrian Focus of Rage,6548.6,11296,20996,50,19,57.972733711048,80,5,18
Dire Orrian Longsword of Rage,6086.5,27903,39990,131,21,21.813066695337,80,5,18
Dire Orrian Smasher of Rage,9490,15838,29800,68,29,59.919181714863,80,5,18
Dire Orrian Mace of Rage,2694.5,10980,16090,46,35,24.540072859745,80,5,18
Dire Orrian Scepter of Rage,4508.45,14102,21897,27,24,31.970287902425,80,5,18
Dire Orrian Short Bow of Rage,6293.5,13229,22970,40,14,47.573512737168,80,5,18
Dire Orrian Staff of Rage,4118,23930,33000,106,18,17.208524864187,80,5,18
Dire Orrian Torch of Rage,4037.3,11004,17698,52,36,36.689385677935,80,5,18
Dire Orrian Trident of Rage,4256.5,11798,18890,40,32,36.078148838786,80,5,18
Dire Orrian Dagger of Air,1235.5,3684,5790,969,82,33.536916395223,80,4,18
Dire Orrian Longsword of Air,11824.45,4321,18997,763,47,273.6507752835,80,4,18
Dire Orrian Bow of Air,713.45,3107,4497,386,72,22.962664950113,80,4,18
Dire Orrian Staff of Air,1786.85,3941,6741,686,85,45.340015224562,80,4,18
Dire Orrian Sabre of Air,2171.15,3776,6999,653,43,57.498675847458,80,4,18
Dire Ceremonial Focus of Rage,4974.75,11169,18995,32,7,44.540692989525,80,5,18
Dire Ceremonial Scimitar of Rage,11888.75,27970,46895,116,72,42.505362888809,80,5,18
Dire Ceremonial Hammer of Rage,8766.3,16730,29998,75,68,52.398684997011,80,5,18
Dire Ceremonial Short Bow of Rage,16953,13815,36200,35,16,122.71444082519,80,5,18
Dire Ceremonial Speargun of Rage,6097.5,10127,19090,49,28,60.210328823936,80,5,18
Dire Ceremonial Stave of Rage,5356.05,22516,32793,95,43,23.78775093267,80,5,18
Dire Ceremonial Sabre of Rage,10302.25,26165,42905,37,36,39.374163959488,80,5,18
Dire Ceremonial Torch of Rage,4508.85,14377,22221,57,37,31.361549697433,80,5,18
Dire Ceremonial Trident of Rage,4303.8,12004,19188,43,32,35.853048983672,80,5,18
Dire Aureate Highlander Greatsword of Air,677,4166,5700,850,375,16.250600096015,80,4,18
Dire Aureate Longbow of Air,924.95,3108,4747,471,107,29.760296010296,80,4,18
Dire Aureate Short Bow of Air,682.6,3137,4496,478,171,21.759642970991,80,4,18
Dire Aureate Staff of Air,827.5,3922,5590,846,192,21.098929117797,80,4,18
Metal Aquabreather of the Afflicted,19907.75,125300,170835,83,70,15.888068635275,80,4,0
Cloth Aquabreather of the Afflicted,19689.9,73803,109994,75,61,26.678996788748,80,4,0
Leather Aquabreather of the Afflicted,16314.05,68304,99553,101,87,23.884472358866,80,4,0
Swampblack Dye,76175,323238,469900,34,25,23.566226743143,0,4,3
Caustic Dye,142540.45,494955,749997,30,10,28.798668565829,0,4,3
Toxin Dye,95901.6,650206,877776,49,15,14.749417876796,0,4,3
Candy Corn Cob,10988,40010,60000,871,89,27.463134216446,0,5,16
Rabid Draconic Boots,1001.6,5691,7876,80,79,17.599718854331,80,5,0
Magi's Draconic Gauntlets,2458.8,5689,9588,47,34,43.2202496045,80,5,0
Settler's Draconic Coat,1499.8,6342,9228,22,21,23.648691264585,80,5,0
Settler's Exalted Boots,1213.7,5688,8122,49,47,21.337904360056,80,5,0
Shaman's Exalted Boots,1165.1,5689,8066,121,120,20.479873439972,80,5,0
Shaman's Exalted Masque,1052.2,5688,7932,57,44,18.498593530239,80,5,0
Rabid Exalted Pants,13884.95,23553,44047,39,30,58.951938181973,80,5,0
Settler's Exalted Gloves,1741.5,4946,7870,72,46,35.210270926001,80,5,0
Cavalier's Emblazoned Pants,13957.8,17803,37368,47,36,78.401393023648,80,5,0
Shaman's Emblazoned Gloves,1157.2,5889,8292,108,58,19.650195279334,80,5,0
Shaman's Emblazoned Boots,1277.45,5688,8197,68,58,22.458684950774,80,5,0
Rabid Emblazoned Shoulders,6560.5,12809,22790,97,58,51.217893668514,80,5,0
Dire Emblazoned Helm,9589.2,16242,30392,358,87,59.039527151829,80,5,0
Shaman's Emblazoned Helm,1051.75,5742,7995,149,99,18.316788575409,80,5,0
Bloodroot of Dreams,282024.75,321469,709995,28,13,87.729998849034,80,5,18
Snakeroot of Dreams,247398,1665100,2250000,68,9,14.857846375593,80,5,18
Shadewort of Dreams,175315.45,802265,1150097,15,13,21.852561186142,80,5,18
Wolfsbane of Dreams,107498,700000,950000,21,10,15.356857142857,80,5,18
Ilex of Dreams,474133.45,2400001,3381337,69,7,19.755552185187,80,5,18
Morbach's Dire Insignia,154462.15,346185,588999,52,16,44.618383234398,80,6,5
High-Quality Plastic Fangs,58793.75,60200,139995,46,42,97.66403654485,0,4,5
Tyria's Best Nougat Center,63301.05,60026,145093,54,53,105.4560523773,0,4,5
Gibbering Skull,10148.75,23845,39995,615,93,42.561333612917,0,4,5
Toxic Spore Skin,17062.15,123100,164899,329,160,13.860398050366,0,4,3
Recipe: Superior Rune of Antitoxin,5752.15,8695,16999,397,74,66.154686601495,0,5,3
Recipe: Superior Rune of Antitoxin,6086.5,10138,19090,331,94,60.036496350365,0,5,3
Recipe: Superior Sigil of Torment,76769.15,142103,257499,26,23,54.023595560966,0,5,3
Blacklight Dye,239997.15,950000,1399999,60,7,25.262857894737,0,4,3
Cyanide Dye,70906.95,320012,459907,62,46,22.157590965339,0,4,3
Dreamthistle Axe Skin,229995.45,1300000,1799997,4009,24,17.691957692308,0,4,3
Dreamthistle Dagger Skin,182996.15,1500001,1979999,33,19,12.199735200177,0,4,3
Dreamthistle Hammer Skin,140497,1160001,1530000,11,8,12.111799903621,0,4,3
Dreamthistle Longbow Skin,394997,1220001,1900000,25,7,32.376776740347,0,4,3
Dreamthistle Short Bow Skin,724998,1400000,2500000,35,9,51.785571428571,0,4,3
Dreamthistle Staff Skin,277383.4,1210101,1749984,41,20,22.922334581989,0,4,3
Dreamthistle Harpoon Gun Skin,437484.9,370008,949994,8,6,118.23660569501,0,4,3
Unopened Endless Mystery Tonic,80797,300001,448000,56,23,26.932243559188,0,5,4
Unopened Endless Mystery Tonic,96247,350001,525000,140,20,27.499064288388,0,5,4
Unopened Endless Mystery Tonic,62993.9,599999,779994,248,23,10.499000831668,0,5,4
Generous Wintersday Gift,59301.3,68195,149998,1124,36,86.958428037246,0,1,4
Recipe: Endless Plush Griffon Tonic,102311.75,110182,249995,30,20,92.857045615436,0,4,3
Tormented Hammer Skin,49997,451501,590000,55,35,11.073508142839,0,4,3
Tormented Torch Skin,53979.25,490006,639985,46,35,11.016038579119,0,4,3
+3 Agony Infusion,687,3901,5400,492,261,17.610869007947,80,6,17
+4 Agony Infusion,1555.7,8202,11482,321,206,18.967325042673,80,6,17
+11 Agony Infusion,177736,1050002,1444400,40,13,16.927205852941,80,6,17
Superior Sigil of Momentum,6661.15,42636,57999,115,77,15.623299559058,60,5,17
Recipe: Shadow of Grenth,933.5,7607,10050,4963,1132,12.271591954778,0,6,3
Recall Dye,69853.5,168102,279950,54,50,41.554234928793,0,4,3
Recipe: Keeper's Harpoon Gun,5154.6,4003,10776,260,41,128.76842368224,0,6,3
Recipe: Keeper's Wristguards,53983,14015,80000,272,16,385.18016410988,0,6,3
Recipe: Keeper's Tassets,20298,90200,130000,262,22,22.50332594235,0,6,3
Recipe: Keeper's Breeches,12047.7,30010,49482,351,25,40.145618127291,0,6,3
Recipe: Keeper's Masque,83286.15,52711,159999,268,24,158.0052550701,0,6,3
Recipe: Keeper's Visor,43750,50105,110420,265,25,87.316635066361,0,6,3
Recipe: Keeper's Blade,18826,15155,39980,295,35,124.2230287034,0,6,3
Recipe: Keeper's Warfists,13965,71033,100000,274,27,19.659876395478,0,6,3
Recipe: Keeper's Bastion,30779.15,10001,47979,262,27,307.76072392761,0,6,3
Recipe: Keeper's Breastplate,58877.7,130009,222222,267,12,45.28740317978,0,6,3
Recipe: Keeper's Epaulets,10387,16301,31400,279,46,63.72001717686,0,6,3
Recipe: Keeper's Pauldrons,26000.55,66667,109023,277,20,39.00062999685,0,6,3
Recipe: Keeper's Footwear,13867,15031,34000,267,56,92.256004257867,0,6,3
Recipe: Keeper's Short Bow,13743.3,7503,24998,275,49,183.17073170732,0,6,3
Recipe: Keeper's Warhammer,9266,25072,40400,289,34,36.957562220804,0,6,3
Recipe: Keeper's Claymore,40312.15,100003,165079,273,23,40.31094067178,0,6,3
Recipe: Keeper's Greaves,26285,46031,85080,264,31,57.102822011253,0,6,3
Recipe: Keeper's Leggings,18289,6002,28580,345,42,304.71509496834,0,6,3
Recipe: Keeper's Grips,34012.4,22650,66664,273,19,150.1651214128,0,6,3
Recipe: Keeper's Striders,19066.75,6002,29495,271,34,317.67327557481,0,6,3
Recipe: Keeper's Revolver,18321,6395,29080,265,30,286.48944487881,0,6,3
Recipe: Keeper's Greatbow,25985,8013,40000,266,30,324.28553600399,0,6,3
Recipe: Keeper's Razor,45766.3,33535,93298,263,32,136.47323691665,0,6,3
Recipe: Keeper's Reaver,49960.25,16002,77605,263,30,312.21253593301,0,6,3
Recipe: Keeper's Musket,14865,4003,22200,260,37,371.3464901324,0,6,3
Recipe: Keeper's Artifact,32167.15,10330,49999,292,33,311.39545014521,0,6,3
Recipe: Keeper's Wand,25656,15193,48060,289,30,168.86724149279,0,6,3
Recipe: Keeper's Spire,74387.65,222251,348989,269,27,33.470108120998,0,6,3
Recipe: Zealot's Intricate Gossamer Insignia,827.9,2803,4274,1171,438,29.536211202283,0,5,3
Recipe: Box of Zealot's Draconic Armor,7978.45,26017,39997,313,80,30.666295114733,0,5,3
Recipe: Satchel of Zealot's Emblazoned Armor,6670.9,5647,14494,265,112,118.13175137241,0,5,3
Recipe: Satchel of Zealot's Exalted Armor,3189.35,18051,24991,324,128,17.668550218824,0,5,3
Recipe: Zealot's Draconic Coat,6941.45,7504,16997,675372,99,92.503331556503,0,5,3
Recipe: Zealot's Draconic Helm,5245.15,7502,14999,144,73,69.916688882965,0,5,3
Recipe: Zealot's Exalted Boots,5031.15,4231,10899,96,82,118.91160482156,0,5,3
Recipe: Zealot's Pearl Rod,1288,410,2000,148,125,314.14634146341,0,5,3
Recipe: Sprocket Orichalcum Earring,3108.45,2004,6017,284,98,155.1122754491,0,5,3
Annelid Rifle Skin,86297,500201,690000,5281,17,17.252464509267,0,3,3
Connie's Lost Wedding Ring,17348,25065,49900,48,33,69.212048673449,80,5,15
Maintenance Oil Station,137988.5,100001,279990,2016,7,137.9871201288,80,3,3
Sharpening Stone Station,69232.4,105104,205104,70,18,65.870376008525,80,3,3
Tuning Crystal Station,121697.85,50001,202001,8,6,243.39083218336,80,3,3
Swift Moa Feather,713,1903,3080,1172,182,37.467157120336,15,3,3
Tormented Trident Skin,58147,451001,599000,18,10,12.892876069011,0,4,3
